Record Type,Data Provider,Settlement Date,Settlement Period,Price,Volume
MID,N2EXMIDP,20170617,30,0.00,0.000
MID,N2EXMIDP,20170617,31,0.00,0.000
MID,N2EXMIDP,20170617,32,0.00,0.000
MID,N2EXMIDP,20170617,33,0.00,0.000
MID,N2EXMIDP,20170617,34,0.00,0.000
MID,N2EXMIDP,20170617,35,0.00,0.000
MID,N2EXMIDP,20170617,36,0.00,0.000
MID,N2EXMIDP,20170617,37,0.00,0.000
MID,N2EXMIDP,20170617,38,0.00,0.000
MID,N2EXMIDP,20170617,39,0.00,0.000
MID,N2EXMIDP,20170617,40,0.00,0.000
MID,N2EXMIDP,20170617,41,0.00,0.000
MID,N2EXMIDP,20170617,42,0.00,0.000
MID,N2EXMIDP,20170617,43,0.00,0.000
MID,N2EXMIDP,20170617,44,0.00,0.000
MID,N2EXMIDP,20170617,45,0.00,0.000
MID,N2EXMIDP,20170617,46,0.00,0.000
MID,N2EXMIDP,20170617,47,0.00,0.000
MID,N2EXMIDP,20170617,48,0.00,0.000
MID,APXMIDP,20170618,1,34.15,284.400
MID,APXMIDP,20170618,2,32.15,640.500
MID,APXMIDP,20170618,3,32.29,537.500
MID,APXMIDP,20170618,4,31.26,441.550
MID,APXMIDP,20170618,5,29.69,308.550
MID,APXMIDP,20170618,6,28.57,332.550
MID,APXMIDP,20170618,7,29.40,282.950
MID,APXMIDP,20170618,8,28.80,247.450
MID,APXMIDP,20170618,9,29.14,334.250
MID,APXMIDP,20170618,10,29.22,382.000
MID,APXMIDP,20170618,11,26.58,256.000
MID,APXMIDP,20170618,12,25.90,290.550
MID,APXMIDP,20170618,13,26.95,260.150
MID,APXMIDP,20170618,14,29.52,318.350
MID,APXMIDP,20170618,15,33.48,926.400
MID,APXMIDP,20170618,16,34.25,937.050
MID,APXMIDP,20170618,17,32.51,916.150
MID,APXMIDP,20170618,18,33.40,761.500
MID,APXMIDP,20170618,19,37.36,516.500
MID,APXMIDP,20170618,20,39.29,547.000
MID,APXMIDP,20170618,21,38.49,461.000
MID,APXMIDP,20170618,22,39.33,541.000
MID,APXMIDP,20170618,23,40.36,512.000
MID,APXMIDP,20170618,24,39.61,508.950
MID,APXMIDP,20170618,25,39.16,445.000
MID,APXMIDP,20170618,26,37.10,383.600
MID,APXMIDP,20170618,27,35.92,420.750
MID,APXMIDP,20170618,28,34.41,422.000
MID,APXMIDP,20170618,29,34.17,457.800
MID,APXMIDP,20170618,30,33.57,461.000
MID,APXMIDP,20170618,31,32.15,507.050
MID,APXMIDP,20170618,32,31.19,452.500
MID,APXMIDP,20170618,33,34.60,348.000
MID,APXMIDP,20170618,34,41.87,355.800
MID,APXMIDP,20170618,35,44.70,305.400
MID,APXMIDP,20170618,36,47.22,331.800
MID,APXMIDP,20170618,37,53.65,317.250
MID,APXMIDP,20170618,38,53.62,238.300
MID,APXMIDP,20170618,39,52.10,406.050
MID,APXMIDP,20170618,40,51.31,397.750
MID,APXMIDP,20170618,41,52.44,438.400
MID,APXMIDP,20170618,42,53.63,469.050
MID,APXMIDP,20170618,43,53.51,468.800
MID,APXMIDP,20170618,44,51.73,490.600
MID,APXMIDP,20170618,45,58.25,552.300
MID,APXMIDP,20170618,46,49.80,718.050
MID,APXMIDP,20170618,47,38.91,418.100
MID,APXMIDP,20170618,48,36.72,352.250
MID,N2EXMIDP,20170618,1,0.00,0.000
MID,N2EXMIDP,20170618,2,0.00,0.000
MID,N2EXMIDP,20170618,3,0.00,0.000
MID,N2EXMIDP,20170618,4,0.00,0.000
MID,N2EXMIDP,20170618,5,0.00,0.000
MID,N2EXMIDP,20170618,6,0.00,0.000
MID,N2EXMIDP,20170618,7,0.00,0.000
MID,N2EXMIDP,20170618,8,0.00,0.000
MID,N2EXMIDP,20170618,9,0.00,0.000
MID,N2EXMIDP,20170618,10,0.00,0.000
MID,N2EXMIDP,20170618,11,0.00,0.000
MID,N2EXMIDP,20170618,12,0.00,0.000
MID,N2EXMIDP,20170618,13,0.00,0.000
MID,N2EXMIDP,20170618,14,0.00,0.000
MID,N2EXMIDP,20170618,15,0.00,0.000
MID,N2EXMIDP,20170618,16,0.00,0.000
MID,N2EXMIDP,20170618,17,0.00,0.000
MID,N2EXMIDP,20170618,18,0.00,0.000
MID,N2EXMIDP,20170618,19,0.00,0.000
MID,N2EXMIDP,20170618,20,0.00,0.000
MID,N2EXMIDP,20170618,21,0.00,0.000
MID,N2EXMIDP,20170618,22,0.00,0.000
MID,N2EXMIDP,20170618,23,0.00,0.000
MID,N2EXMIDP,20170618,24,0.00,0.000
MID,N2EXMIDP,20170618,25,0.00,0.000
MID,N2EXMIDP,20170618,26,0.00,0.000
MID,N2EXMIDP,20170618,27,0.00,0.000
MID,N2EXMIDP,20170618,28,0.00,0.000
MID,N2EXMIDP,20170618,29,0.00,0.000
MID,N2EXMIDP,20170618,30,0.00,0.000
MID,N2EXMIDP,20170618,31,0.00,0.000
MID,N2EXMIDP,20170618,32,0.00,0.000
MID,N2EXMIDP,20170618,33,0.00,0.000
MID,N2EXMIDP,20170618,34,0.00,0.000
MID,N2EXMIDP,20170618,35,0.00,0.000
MID,N2EXMIDP,20170618,36,0.00,0.000
MID,N2EXMIDP,20170618,37,0.00,0.000
MID,N2EXMIDP,20170618,39,0.00,0.000
MID,N2EXMIDP,20170618,40,0.00,0.000
MID,N2EXMIDP,20170618,41,0.00,0.000
MID,N2EXMIDP,20170618,42,0.00,0.000
MID,N2EXMIDP,20170618,43,0.00,0.000
MID,N2EXMIDP,20170618,44,0.00,0.000
MID,N2EXMIDP,20170618,45,0.00,0.000
MID,N2EXMIDP,20170618,46,0.00,0.000
MID,N2EXMIDP,20170618,47,0.00,0.000
MID,N2EXMIDP,20170618,48,0.00,0.000
MID,APXMIDP,20170619,1,38.13,335.300
MID,APXMIDP,20170619,2,35.28,545.800
MID,APXMIDP,20170619,3,44.12,148.950
MID,APXMIDP,20170619,4,44.21,193.050
MID,APXMIDP,20170619,5,39.80,240.550
MID,APXMIDP,20170619,6,37.41,216.050
MID,APXMIDP,20170619,7,36.80,112.500
MID,APXMIDP,20170619,8,38.21,122.100
MID,APXMIDP,20170619,9,38.20,138.400
MID,APXMIDP,20170619,10,36.43,187.650
MID,APXMIDP,20170619,11,41.43,582.650
MID,APXMIDP,20170619,12,41.33,918.150
MID,APXMIDP,20170619,13,40.84,775.700
MID,APXMIDP,20170619,14,39.52,811.400
MID,APXMIDP,20170619,15,51.19,439.900
MID,APXMIDP,20170619,16,63.16,402.100
MID,APXMIDP,20170619,17,69.65,561.450
MID,APXMIDP,20170619,18,74.30,675.100
MID,APXMIDP,20170619,19,77.55,477.150
MID,APXMIDP,20170619,20,76.76,508.200
MID,APXMIDP,20170619,21,75.35,671.500
MID,APXMIDP,20170619,22,74.37,655.800
MID,APXMIDP,20170619,23,64.54,385.500
MID,APXMIDP,20170619,24,63.63,518.450
MID,APXMIDP,20170619,25,56.15,524.850
MID,APXMIDP,20170619,26,52.81,524.050
MID,APXMIDP,20170619,27,48.75,729.200
MID,APXMIDP,20170619,28,50.09,874.750
MID,APXMIDP,20170619,29,56.55,854.100
MID,APXMIDP,20170619,30,59.03,1068.550
MID,APXMIDP,20170619,31,110.31,908.600
MID,APXMIDP,20170619,32,112.70,828.800
MID,APXMIDP,20170619,33,128.45,777.050
MID,APXMIDP,20170619,34,161.36,780.300
MID,APXMIDP,20170619,35,161.69,945.750
MID,APXMIDP,20170619,36,161.90,1184.400
MID,APXMIDP,20170619,37,163.42,1231.250
MID,APXMIDP,20170619,38,160.58,1240.050
MID,APXMIDP,20170619,39,132.47,1178.150
MID,APXMIDP,20170619,40,112.37,1100.600
MID,APXMIDP,20170619,41,109.02,944.650
MID,APXMIDP,20170619,42,103.24,968.250
MID,APXMIDP,20170619,43,87.35,714.250
MID,APXMIDP,20170619,44,84.33,723.900
MID,APXMIDP,20170619,45,82.64,788.350
MID,APXMIDP,20170619,46,72.58,928.450
MID,APXMIDP,20170619,47,42.96,658.000
MID,APXMIDP,20170619,48,40.23,357.350
MID,N2EXMIDP,20170619,1,0.00,0.000
MID,N2EXMIDP,20170619,2,0.00,0.000
MID,N2EXMIDP,20170619,3,0.00,0.000
MID,N2EXMIDP,20170619,4,0.00,0.000
MID,N2EXMIDP,20170619,5,0.00,0.000
MID,N2EXMIDP,20170619,6,0.00,0.000
MID,N2EXMIDP,20170619,7,0.00,0.000
MID,N2EXMIDP,20170619,8,0.00,0.000
MID,N2EXMIDP,20170619,9,0.00,0.000
MID,N2EXMIDP,20170619,10,0.00,0.000
MID,N2EXMIDP,20170619,11,0.00,0.000
MID,N2EXMIDP,20170619,12,0.00,0.000
MID,N2EXMIDP,20170619,13,0.00,0.000
MID,N2EXMIDP,20170619,14,0.00,0.000
MID,N2EXMIDP,20170619,15,0.00,0.000
MID,N2EXMIDP,20170619,16,0.00,0.000
MID,N2EXMIDP,20170619,17,0.00,0.000
